lng,lat
101.41396852,3.07939772
101.41286528,3.0794326
101.41274886,3.07856111
101.41241068,3.07027462
101.41264352,3.07076395
101.4059412,3.06479965
101.412476,3.0705626
101.44597325,3.04043607
101.414061,3.08143
101.40963324,3.08244052
101.41853129,3.08450691
101.41396852,3.07939772
101.41286528,3.0794326
101.41274886,3.07856111
101.47475954,3.07262426
101.51743263,3.07485119
101.47560828,3.07524365
101.47563047,3.07504775
101.42104839,3.0792796
101.41286528,3.0794326
101.41396852,3.07939772
101.41274886,3.07856111
103.98800128,1.35715596
103.94215426,1.35436691
